"name","param","est","se","N","bic","rr","rr_low","rr_high"
"2017-2019","commune8302",-0.280234989941713,0.00650440593435519,11772,59250.300165722,-24.4393839255969,-25.3965643517719,-23.46992263916
"2017-2019","commune8303",-0.143538029324502,0.00541541368271121,11772,59250.300165722,-13.3712144781147,-14.2858480269263,-12.4468211112409
"2017-2019","commune8304",-0.199705341240866,0.00799343538393209,11772,59250.300165722,-18.1027965188108,-19.3758920075887,-16.8095982076402
"2017-2019","commune8305",-0.100894596430239,0.00608193883253596,11772,59250.300165722,-9.59716843241598,-10.6684267300966,-8.51306367632941
"2017-2019","commune8306",-0.132176109228166,0.00654014285923639,11772,59250.300165722,-12.3813323068057,-13.4973199447264,-11.2509470986918
"2017-2019","commune8307",-0.0544895994039915,0.00631897982787637,11772,59250.300165722,-5.303164215807,-6.46877047693557,-4.12303191922577
"2017-2019","commune8308",-0.288703153843506,0.00733591193375758,11772,59250.300165722,-25.076542019913,-26.1461127455628,-23.9914814997555
"2017-2019","commune8309",-0.350895451190456,0.00701800694049355,11772,59250.300165722,-29.594264163341,-30.5560854983886,-28.6191212825943
"2017-2019","commune8310",-0.161656113535812,0.00897291378963457,11772,59250.300165722,-14.9266289949478,-16.4097270185602,-13.4172171471404
"2017-2019","commune8311",-0.103784926218814,0.00697398076973596,11772,59250.300165722,-9.85808518010153,-11.0818523297262,-8.61747550647316
"2017-2019","commune8312",-0.0781570777426982,0.00592805664510703,11772,59250.300165722,-7.51808533702392,-8.58641340753353,-6.43727197949315
"2017-2019","commune8313",-0.250871675250675,0.00585315777459832,11772,59250.300165722,-22.1877782509028,-23.0753538317935,-21.2899616035784
"2017-2019","commune8314",-0.307327075388094,0.0103678016422142,11772,59250.300165722,-26.4589972953501,-27.9383343814925,-24.9492912440214
"2017-2019","commune9101",-0.160855685646705,0.00832122872726222,11772,59250.300165722,-14.8585066362942,-16.2358683964295,-13.4584964539528
"2017-2019","commune9102",-0.27203236478757,0.00726985029571296,11772,59250.300165722,-23.8170395762473,-24.8948663001451,-22.7237450622062
"2017-2019","commune9103",-0.228012423365609,0.00739397507824585,11772,59250.300165722,-20.388563064586,-21.5339873258672,-19.2264182297262
"2017-2019","commune9104",-0.209138678489959,0.00935404921844726,11772,59250.300165722,-18.8717279620724,-20.3455765403959,-17.3706087120463
"2017-2019","commune9105",-0.29063232410394,0.00825188205090821,11772,59250.300165722,-25.2209427952317,-26.420667854099,-24.0016559902206
"2017-2019","commune9106",-0.172444902809435,0.00671864911525936,11772,59250.300165722,-15.8395342413433,-16.9405404937371,-14.7239334469791
"2017-2019","commune9107",-0.169669326587378,0.00810330058675479,11772,59250.300165722,-15.6056159749293,-16.9354189445614,-14.2545238358875
"2017-2019","commune9108",-0.21012072730075,0.00739051074070746,11772,59250.300165722,-18.9513607770932,-20.1169206395025,-17.7687944371703
"2017-2019","commune9109",-0.285713810597151,0.00828642043253137,11772,59250.300165722,-24.8522349884891,-26.0628808063812,-23.6217660653372
"2017-2019","commune9110",-0.213491636867271,0.00737962836380893,11772,59250.300165722,-19.2241084482662,-20.3840477814409,-18.0472697473247
"2017-2019","commune9111",-0.0929914792260758,0.00703074672770186,11772,59250.300165722,-8.87987355969642,-10.1269208657587,-7.61552266285324
"2017-2019","commune9112",-0.168625090609704,0.0091424485137176,11772,59250.300165722,-15.517442293764,-17.0178191418672,-13.9899375651562
"2017-2019","commune9113",-0.277957638702039,0.00669674196934485,11772,59250.300165722,-24.2671097729877,-25.2546552285747,-23.2665167352424
"2017-2019","commune9114",-0.195536342662614,0.00809603408718586,11772,59250.300165722,-17.7606544946801,-19.0553476725075,-16.4452529639658
"2017-2019","commune9115",-0.208441267267581,0.00817123972270993,11772,59250.300165722,-18.8151284604312,-20.1049986998968,-17.5044338238496
"2017-2019","commune9116",-0.151029091805951,0.00789610274563361,11772,59250.300165722,-14.0177315499336,-15.3381799844844,-12.6766884238443
"2017-2019","commune9117",-0.279439450669199,0.0075362584938145,11772,59250.300165722,-24.3792485712079,-25.4880385650918,-23.2539590083037
"2017-2019","commune9118",-0.267023327561626,0.00836107799390002,11772,59250.300165722,-23.4344789612058,-24.6789875591191,-22.1694076862905
"2017-2019","commune9119",-0.254593543627053,0.00757058052262823,11772,59250.300165722,-22.4768468270417,-23.6186692395783,-21.3179553426679
"2017-2019","commune9120",-0.208232042428002,0.00789449511645903,11772,59250.300165722,-18.798140791648,-20.0449235053819,-17.531916321325
"2017-2019","commune9121",-0.103240592512475,0.00707948057399592,11772,59250.300165722,-9.8090045405998,-11.051832578946,-8.54881109071464
"2017-2019","commune9201",-0.0781747696921174,0.00542339009799679,11772,59250.300165722,-7.51972150790677,-8.4975661204784,-6.5314271177085
