"region";"province";"commune";"site";"longitude";"latitude";"year";"month";"pollutant";"value";"n";"completeness"
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2018;6;"mp2.5";18.6206896551724;29;93.5483870967742
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2018;7;"mp2.5";18.7741935483871;31;100
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2018;8;"mp2.5";19.8;30;96.7741935483871
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2018;9;"mp2.5";14.8333333333333;30;96.7741935483871
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2018;10;"mp2.5";13.0645161290323;31;100
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2018;11;"mp2.5";9.24137931034483;29;93.5483870967742
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2018;12;"mp2.5";9.32258064516129;31;100
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2019;1;"mp2.5";8.79166666666667;24;77.4193548387097
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2019;2;"mp2.5";7.45833333333333;24;77.4193548387097
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2019;3;"mp2.5";10.3870967741935;31;100
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2019;4;"mp2.5";12.4333333333333;30;96.7741935483871
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2019;5;"mp2.5";13.8064516129032;31;100
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2019;6;"mp2.5";18.4333333333333;30;96.7741935483871
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2019;7;"mp2.5";18.2258064516129;31;100
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2019;8;"mp2.5";18.9666666666667;30;96.7741935483871
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2019;9;"mp2.5";9.3;30;96.7741935483871
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2019;10;"mp2.5";10.9677419354839;31;100
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2019;11;"mp2.5";9.17241379310345;29;93.5483870967742
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2019;12;"mp2.5";8.38709677419355;31;100
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2020;1;"mp2.5";6.5;30;96.7741935483871
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2020;2;"mp2.5";7.83333333333333;24;77.4193548387097
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2020;3;"mp2.5";10.258064516129;31;100
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2020;4;"mp2.5";10.6666666666667;30;96.7741935483871
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2020;5;"mp2.5";15.3;30;96.7741935483871
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2020;6;"mp2.5";16.5357142857143;28;90.3225806451613
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2020;7;"mp2.5";16.1935483870968;31;100
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2020;8;"mp2.5";14.1290322580645;31;100
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2020;9;"mp2.5";13.4137931034483;29;93.5483870967742
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2020;10;"mp2.5";10.6451612903226;31;100
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2020;11;"mp2.5";8.67857142857143;28;90.3225806451613
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2020;12;"mp2.5";8.13333333333333;30;96.7741935483871
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2021;1;"mp2.5";9.48387096774194;31;100
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2021;2;"mp2.5";8.17857142857143;28;90.3225806451613
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2021;3;"mp2.5";9.41935483870968;31;100
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2021;4;"mp2.5";11.1785714285714;28;90.3225806451613
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2021;5;"mp2.5";16.1;30;96.7741935483871
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2021;6;"mp2.5";17.2666666666667;30;96.7741935483871
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2021;7;"mp2.5";16.741935483871;31;100
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2021;8;"mp2.5";15.1379310344828;29;93.5483870967742
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2021;9;"mp2.5";11.7;30;96.7741935483871
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2021;10;"mp2.5";10.5666666666667;30;96.7741935483871
"III";"Copiapó";"Copiapó";"Copiapo Sivica";-70.3233122971258;-27.3700082456468;2021;11;"mp2.5";7.56666666666667;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2015;1;"mp2.5";8.44537580645161;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2015;2;"mp2.5";10.6967735714286;28;90.3225806451613
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2015;3;"mp2.5";9.00054166666667;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2015;4;"mp2.5";12.470347;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2015;5;"mp2.5";18.2620241935484;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2015;6;"mp2.5";14.922996;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2015;7;"mp2.5";16.1891034482759;29;93.5483870967742
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2015;8;"mp2.5";11.244124516129;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2015;9;"mp2.5";10.5765148275862;29;93.5483870967742
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2015;10;"mp2.5";7.113069;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2015;11;"mp2.5";7.088644;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2015;12;"mp2.5";6.50555903225806;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2016;1;"mp2.5";3.1587025;28;90.3225806451613
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2016;2;"mp2.5";6.06843428571429;28;90.3225806451613
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2016;3;"mp2.5";8.05402225806452;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2016;4;"mp2.5";7.78770266666667;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2016;5;"mp2.5";9.70586225806452;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2016;6;"mp2.5";14.434641;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2016;7;"mp2.5";10.7282216666667;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2016;8;"mp2.5";12.6180148387097;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2016;9;"mp2.5";11.609114;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2016;10;"mp2.5";10.8391170967742;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2016;11;"mp2.5";6.51941033333333;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2016;12;"mp2.5";7.87087838709677;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2017;1;"mp2.5";9.7683237037037;27;87.0967741935484
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2017;2;"mp2.5";7.48465642857143;28;90.3225806451613
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2017;3;"mp2.5";8.04530607142857;28;90.3225806451613
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2017;4;"mp2.5";10.6378976666667;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2017;5;"mp2.5";7.51612903225806;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2017;6;"mp2.5";9.79310344827586;29;93.5483870967742
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2017;7;"mp2.5";12.741935483871;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2017;8;"mp2.5";10.3103448275862;29;93.5483870967742
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2017;9;"mp2.5";11.4642857142857;28;90.3225806451613
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2017;10;"mp2.5";11.1034482758621;29;93.5483870967742
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2017;11;"mp2.5";9;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2017;12;"mp2.5";8.61290322580645;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2018;1;"mp2.5";8.55555555555556;27;87.0967741935484
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2018;2;"mp2.5";9.25925925925926;27;87.0967741935484
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2018;3;"mp2.5";11.4;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2018;4;"mp2.5";11.0666666666667;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2018;5;"mp2.5";12.4838709677419;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2018;6;"mp2.5";13.6666666666667;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2018;7;"mp2.5";12.4193548387097;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2018;8;"mp2.5";13.6774193548387;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2018;9;"mp2.5";13;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2018;10;"mp2.5";11.2903225806452;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2018;11;"mp2.5";9.23333333333333;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2018;12;"mp2.5";7.83333333333333;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2019;1;"mp2.5";7;26;83.8709677419355
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2019;2;"mp2.5";7.32142857142857;28;90.3225806451613
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2019;3;"mp2.5";8.16129032258065;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2019;4;"mp2.5";9.06896551724138;29;93.5483870967742
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2019;5;"mp2.5";11.5483870967742;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2019;6;"mp2.5";9.41379310344828;29;93.5483870967742
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2019;7;"mp2.5";12.8064516129032;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2019;8;"mp2.5";12;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2019;9;"mp2.5";6.6;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2019;10;"mp2.5";7.58620689655172;29;93.5483870967742
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2019;11;"mp2.5";8.58333333333333;24;77.4193548387097
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2019;12;"mp2.5";10.2258064516129;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2020;1;"mp2.5";7.51851851851852;27;87.0967741935484
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2020;2;"mp2.5";8.10344827586207;29;93.5483870967742
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2020;3;"mp2.5";6.6551724137931;29;93.5483870967742
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2020;4;"mp2.5";8.4;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2020;5;"mp2.5";10.6774193548387;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2020;6;"mp2.5";8.7;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2020;7;"mp2.5";9.38709677419355;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2020;8;"mp2.5";9.58064516129032;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2020;9;"mp2.5";9.35714285714286;28;90.3225806451613
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2020;10;"mp2.5";8.87096774193548;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2020;11;"mp2.5";8.55172413793103;29;93.5483870967742
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2020;12;"mp2.5";8.35483870967742;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2021;1;"mp2.5";8.7037037037037;27;87.0967741935484
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2021;2;"mp2.5";6.42857142857143;28;90.3225806451613
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2021;3;"mp2.5";7.38709677419355;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2021;4;"mp2.5";9.06666666666667;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2021;5;"mp2.5";12.0967741935484;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2021;6;"mp2.5";9.79310344827586;29;93.5483870967742
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2021;7;"mp2.5";11.5333333333333;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2021;8;"mp2.5";9.54838709677419;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2021;9;"mp2.5";9.55172413793103;29;93.5483870967742
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2021;10;"mp2.5";8.87096774193548;31;100
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2021;11;"mp2.5";6.3;30;96.7741935483871
"III";"Huasco";"Huasco";"Huasco Sivica";-71.2196575026675;-28.4699750351304;2021;12;"mp2.5";6;31;100
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2015;4;"mp2.5";15.1317393103448;29;93.5483870967742
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2015;5;"mp2.5";17.6509774193548;31;100
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2015;6;"mp2.5";20.27048;30;96.7741935483871
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2015;7;"mp2.5";16.8764935483871;31;100
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2015;8;"mp2.5";13.0860724137931;29;93.5483870967742
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2015;9;"mp2.5";9.90165576923077;26;83.8709677419355
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2015;10;"mp2.5";8.18480483870968;31;100
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2015;11;"mp2.5";8.176652;30;96.7741935483871
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2015;12;"mp2.5";9.22939516129032;31;100
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2016;1;"mp2.5";5.45444258064516;31;100
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2016;2;"mp2.5";8.049306;25;80.6451612903226
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2016;3;"mp2.5";12.41055;31;100
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2016;4;"mp2.5";11.799399;30;96.7741935483871
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2016;5;"mp2.5";15.965199;30;96.7741935483871
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2016;6;"mp2.5";22.6029533333333;30;96.7741935483871
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2016;7;"mp2.5";14.4376538709677;31;100
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2016;8;"mp2.5";15.6053258064516;31;100
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2016;9;"mp2.5";12.9706656666667;30;96.7741935483871
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2016;10;"mp2.5";9.6105135483871;31;100
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2016;11;"mp2.5";9.82684633333333;30;96.7741935483871
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2016;12;"mp2.5";10.1163709677419;31;100
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2017;1;"mp2.5";13.955707;30;96.7741935483871
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2017;2;"mp2.5";10.5114253571429;28;90.3225806451613
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2017;3;"mp2.5";10.9288858064516;31;100
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2017;4;"mp2.5";13.669464;30;96.7741935483871
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2017;5;"mp2.5";13.7741935483871;31;100
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2017;6;"mp2.5";15.9333333333333;30;96.7741935483871
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2017;7;"mp2.5";17.7333333333333;30;96.7741935483871
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2017;8;"mp2.5";14.3333333333333;30;96.7741935483871
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2017;12;"mp2.5";13.5666666666667;30;96.7741935483871
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2018;1;"mp2.5";12.9;30;96.7741935483871
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2018;2;"mp2.5";10.1428571428571;28;90.3225806451613
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2018;3;"mp2.5";11.1612903225806;31;100
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2018;4;"mp2.5";11.2333333333333;30;96.7741935483871
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2018;5;"mp2.5";16.1935483870968;31;100
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2018;6;"mp2.5";21.6;30;96.7741935483871
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2018;7;"mp2.5";16.3225806451613;31;100
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2018;8;"mp2.5";19.2758620689655;29;93.5483870967742
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2018;9;"mp2.5";14.8666666666667;30;96.7741935483871
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2018;10;"mp2.5";10.6666666666667;30;96.7741935483871
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2018;11;"mp2.5";9.23333333333333;30;96.7741935483871
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2018;12;"mp2.5";10.1612903225806;31;100
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2019;1;"mp2.5";10.2666666666667;30;96.7741935483871
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2019;2;"mp2.5";10.8928571428571;28;90.3225806451613
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2019;3;"mp2.5";11.5806451612903;31;100
"IV";"Elqui";"Coquimbo";"Coquimbo";-71.3359111671868;-29.9706484846619;2019;4;"mp2.5";12.2758620689655;29;93.5483870967742
